,clust,Award?,Balance,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll
3096,5,0,175501.0,34318.0,36.0,777.5,2.5,2691
3097,3,0,1439.0,80.0,2.0,0.0,0.0,2684
3098,5,1,203218.75,25688.0,23.0,777.5,2.5,2607
3099,1,0,38429.0,1004.0,2.0,777.5,2.0,2521
3100,3,0,22865.0,1750.0,7.0,0.0,0.0,2375
3101,3,1,23033.0,7910.0,15.0,0.0,0.0,2765
3102,3,0,103172.0,3125.0,3.0,0.0,0.0,2416
3103,1,1,23448.0,36941.0,18.0,700.0,2.5,2675
3104,1,0,115161.0,9050.0,18.0,777.5,2.5,2417
3105,5,1,58382.0,11327.0,32.0,777.5,2.5,2480
3106,2,0,156766.0,23375.0,27.0,0.0,0.0,2840
3107,3,0,34137.0,335.0,5.0,0.0,0.0,2593
3108,1,1,17219.0,6167.0,10.0,777.5,2.5,2627
3109,3,0,43823.0,500.0,1.0,0.0,0.0,2717
3110,3,0,63364.0,15415.0,11.0,0.0,0.0,2560
3111,3,0,18497.0,14138.0,12.0,0.0,0.0,2643
3112,3,0,23173.0,7843.0,8.0,0.0,0.0,2565
3113,3,1,51367.0,40004.0,24.0,0.0,0.0,2434
3114,3,0,34894.0,13955.0,17.0,0.0,0.0,2447
3115,3,0,7422.0,2229.0,3.0,0.0,0.0,2653
3116,1,0,16090.0,850.0,6.0,777.5,2.5,2592
3117,3,0,2784.0,0.0,0.0,0.0,0.0,2066
3118,0,1,54177.0,45403.0,15.0,500.0,1.0,2123
3119,3,1,29326.0,23061.0,7.0,0.0,0.0,2497
3120,3,0,26164.0,0.0,0.0,0.0,0.0,2566
3121,3,0,29518.0,2702.0,12.0,0.0,0.0,2532
3122,3,0,29754.0,500.0,1.0,0.0,0.0,2655
3123,3,0,8000.0,0.0,0.0,0.0,0.0,941
3124,1,0,69788.0,1500.0,3.0,777.5,2.5,2705
3125,3,0,38042.0,7658.0,17.0,0.0,0.0,2606
3126,3,1,23894.0,6000.0,3.0,0.0,0.0,2705
3127,2,0,110628.0,57626.25,13.0,0.0,0.0,2654
3128,6,0,10839.0,190.0,1.0,190.0,1.0,2341
3129,3,1,47513.0,19904.0,13.0,0.0,0.0,2516
3130,3,0,16321.0,0.0,0.0,0.0,0.0,2710
3131,3,0,37550.0,0.0,0.0,0.0,0.0,2579
3132,3,0,37936.0,6211.0,12.0,0.0,0.0,2719
3133,1,1,38061.0,34227.0,18.0,777.5,2.5,2649
3134,3,0,25934.0,370.0,3.0,0.0,0.0,2565
3135,1,0,54942.0,4200.0,10.0,777.5,2.5,2610
3136,0,1,139423.0,54152.0,25.0,500.0,2.5,2677
3137,0,1,203218.75,57626.25,32.0,600.0,2.0,2483
3138,3,1,98753.0,1475.0,5.0,0.0,0.0,2619
3139,3,0,25157.0,830.0,3.0,0.0,0.0,2732
3140,3,0,24134.0,1250.0,3.0,0.0,0.0,2390
3141,3,0,6628.0,2125.0,8.0,0.0,0.0,2539
3142,3,0,14504.0,0.0,0.0,0.0,0.0,2329
3143,3,0,36665.0,3250.0,19.0,0.0,0.0,2951
3144,3,0,17481.0,1396.0,3.0,0.0,0.0,586
3145,3,0,33111.0,0.0,0.0,0.0,0.0,2461
3146,3,0,89237.0,37668.0,18.0,0.0,0.0,2533
3147,2,1,93028.0,40887.0,22.0,0.0,0.0,2507
3148,2,0,89094.0,55865.0,13.0,0.0,0.0,2404
3149,2,1,11109.0,53627.0,13.0,0.0,0.0,2623
3150,3,0,14957.0,0.0,0.0,0.0,0.0,2634
3151,3,0,17823.0,15323.0,8.0,0.0,0.0,1453
3152,3,0,8485.0,0.0,0.0,0.0,0.0,2111
3153,3,0,56756.0,10851.0,14.0,0.0,0.0,2068
3154,3,0,99196.0,28334.0,16.0,0.0,0.0,2595
3155,3,0,21736.0,6672.0,10.0,0.0,0.0,2544
3156,3,1,11324.0,11082.0,11.0,0.0,0.0,2661
3157,1,1,60109.0,2300.0,6.0,777.5,2.5,2501
3158,1,1,129887.0,26810.0,10.0,777.5,2.5,2566
3159,3,0,18150.0,240.0,2.0,0.0,0.0,2538
3160,1,1,57432.0,13422.0,19.0,777.5,2.5,2546
3161,3,0,32659.0,3614.0,14.0,0.0,0.0,2553
3162,4,1,103203.0,3200.0,4.0,200.0,2.0,1556
3163,3,0,27122.0,0.0,0.0,0.0,0.0,2630
3164,3,0,40252.0,1375.0,4.0,0.0,0.0,2565
3165,5,1,194816.0,20822.0,25.0,777.5,2.5,2424
3166,3,0,65460.0,0.0,0.0,0.0,0.0,2493
3167,3,1,17863.0,0.0,0.0,0.0,0.0,2028
3168,0,1,28443.0,53065.0,18.0,150.0,1.0,2462
3169,1,1,15655.0,2807.0,12.0,777.5,2.5,2476
3170,1,0,38307.0,1500.0,3.0,777.5,2.5,2151
3171,3,1,15135.0,13357.0,14.0,0.0,0.0,2579
3172,5,0,73601.0,12902.0,36.0,777.5,2.5,2624
3173,3,1,31489.0,21950.0,21.0,0.0,0.0,2216
3174,3,1,48852.0,1058.0,3.0,0.0,0.0,2278
3175,4,1,188883.0,5500.0,3.0,0.0,0.0,2613
3176,3,0,37212.0,0.0,0.0,0.0,0.0,2455
3177,3,1,43285.0,745.0,3.0,0.0,0.0,2436
3178,3,0,10758.0,0.0,0.0,0.0,0.0,1777
3179,3,0,40926.0,1725.0,7.0,0.0,0.0,2453
3180,3,1,10915.0,5455.0,15.0,0.0,0.0,2473
3181,3,0,38580.0,4337.0,7.0,0.0,0.0,2168
3182,1,0,26650.0,4652.0,11.0,777.5,2.5,1958
3183,1,1,25268.0,4566.0,8.0,777.5,2.5,2126
3184,6,0,9338.0,200.0,1.0,200.0,1.0,2371
3185,1,1,67070.0,34600.0,27.0,777.5,2.5,2416
3186,3,0,19382.0,195.0,2.0,0.0,0.0,2545
3187,3,0,25205.0,0.0,0.0,0.0,0.0,2532
3188,3,0,9634.0,9634.0,5.0,0.0,0.0,2146
3189,6,0,18954.0,550.0,3.0,550.0,2.5,2465
3190,3,0,41279.0,8682.0,14.0,0.0,0.0,2241
3191,3,0,56624.0,12311.0,14.0,0.0,0.0,2491
3192,3,0,11021.0,115.0,2.0,0.0,0.0,2449
3193,3,1,4096.0,3802.0,8.0,0.0,0.0,2433
3194,3,1,5199.0,28100.0,16.0,0.0,0.0,2592
3195,3,0,41072.0,3751.0,15.0,0.0,0.0,2378
3196,1,0,83623.0,2692.0,6.0,777.5,2.5,2395
3197,3,1,15920.0,2500.0,1.0,0.0,0.0,2466
3198,3,0,50674.0,22073.0,12.0,0.0,0.0,1615
3199,1,0,55461.0,31658.0,17.0,500.0,2.0,2315
3200,3,0,93264.0,3250.0,19.0,0.0,0.0,2369
3201,4,0,115154.0,13466.0,17.0,500.0,1.0,2440
3202,3,0,24920.0,375.0,3.0,0.0,0.0,2067
3203,3,0,64924.0,14971.0,13.0,0.0,0.0,1989
3204,1,0,25210.0,14500.0,5.0,500.0,1.0,2138
3205,3,0,41247.0,0.0,0.0,0.0,0.0,2407
3206,3,0,5929.0,168.0,7.0,0.0,0.0,2371
3207,3,0,14457.0,1875.0,8.0,0.0,0.0,2409
3208,6,1,29067.0,485.0,3.0,250.0,1.0,2147
3209,3,0,112164.0,16802.0,14.0,0.0,0.0,2188
3210,3,0,44764.0,5539.0,6.0,0.0,0.0,2081
3211,3,0,38997.0,5158.0,18.0,0.0,0.0,2399
3212,4,1,115215.0,5824.0,7.0,0.0,0.0,2096
3213,3,0,96714.0,17026.0,15.0,0.0,0.0,2185
3214,2,1,32988.0,49484.0,14.0,0.0,0.0,2161
3215,3,0,11552.0,0.0,0.0,0.0,0.0,481
3216,6,0,38739.0,3050.0,3.0,550.0,2.0,1976
3217,4,0,142989.0,26210.0,14.0,500.0,1.0,2340
3218,3,1,1724.0,27305.0,20.0,0.0,0.0,1784
3219,0,1,56395.0,57626.25,24.0,777.5,2.5,2344
3220,3,0,11845.0,625.0,2.0,0.0,0.0,2334
3221,1,0,46378.0,2358.0,5.0,777.5,2.5,1766
3222,3,0,85071.0,6600.0,4.0,0.0,0.0,2322
3223,1,0,53543.0,21183.0,11.0,563.0,2.0,1149
3224,3,0,33834.0,3920.0,12.0,0.0,0.0,1850
3225,3,1,36839.0,4436.0,6.0,0.0,0.0,2275
3226,3,0,42042.0,9846.0,14.0,0.0,0.0,1606
3227,3,0,72027.0,0.0,0.0,0.0,0.0,2386
3228,6,0,2692.0,800.0,4.0,50.0,1.0,2447
3229,3,0,17818.0,0.0,0.0,0.0,0.0,1709
3230,1,1,70927.0,12011.0,12.0,777.5,2.5,2096
3231,3,0,57622.0,1250.0,3.0,0.0,0.0,2337
3232,3,0,323.0,0.0,0.0,0.0,0.0,1975
3233,3,0,33530.0,0.0,0.0,0.0,0.0,1777
3234,3,0,16452.0,9181.0,5.0,0.0,0.0,2108
3235,5,1,203218.75,26161.0,38.0,777.5,2.5,2272
3236,1,1,55487.0,23123.0,19.0,777.5,2.5,1986
3237,3,1,14648.0,21157.0,12.0,0.0,0.0,1843
3238,3,0,10621.0,90.0,3.0,0.0,0.0,2223
3239,3,0,23224.0,1750.0,7.0,0.0,0.0,2322
3240,3,0,17684.0,93.0,1.0,0.0,0.0,2012
3241,6,1,2477.0,2319.0,6.0,500.0,1.0,2137
3242,3,0,44668.0,872.0,2.0,0.0,0.0,1557
3243,6,0,22461.0,150.0,1.0,150.0,1.0,2223
3244,4,1,103200.0,500.0,1.0,500.0,1.0,2062
3245,3,0,74007.0,9259.0,13.0,0.0,0.0,2181
3246,3,0,22134.0,0.0,0.0,0.0,0.0,2161
3247,4,0,203218.75,5125.0,18.0,0.0,0.0,2150
3248,3,0,24683.0,600.0,2.0,0.0,0.0,2117
3249,0,1,51680.0,54926.0,38.0,777.5,2.5,2112
3250,3,1,8819.0,12472.0,15.0,0.0,0.0,1920
3251,3,0,61545.0,18351.0,18.0,0.0,0.0,1973
3252,1,1,124837.0,4400.0,7.0,777.5,2.5,2053
3253,3,0,50848.0,0.0,0.0,0.0,0.0,1773
3254,3,0,19661.0,0.0,0.0,0.0,0.0,2175
3255,1,1,32156.0,23928.0,29.0,777.5,2.5,2257
3256,1,1,123055.0,11564.0,5.0,777.5,2.0,2209
3257,1,0,63331.0,4200.0,4.0,700.0,2.0,2060
3258,3,0,9646.0,3445.0,11.0,0.0,0.0,2140
3259,3,0,16569.0,3204.0,8.0,0.0,0.0,2120
3260,5,1,194111.0,12350.0,30.0,777.5,2.5,1777
3261,0,1,147128.0,57626.25,38.0,777.5,1.0,2279
3262,1,1,59177.0,2300.0,6.0,700.0,2.5,1869
3263,3,1,26693.0,22057.0,14.0,0.0,0.0,1863
3264,3,0,2912.0,510.0,1.0,0.0,0.0,2132
3265,3,0,13982.0,500.0,1.0,0.0,0.0,2117
3266,3,0,14428.0,3475.0,21.0,0.0,0.0,1599
3267,3,0,21740.0,5625.0,11.0,0.0,0.0,2048
3268,3,0,8811.0,600.0,5.0,0.0,0.0,2032
3269,3,0,48256.0,8942.0,14.0,0.0,0.0,2121
3270,3,1,10994.0,10492.0,15.0,0.0,0.0,2215
3271,3,0,27320.0,0.0,0.0,0.0,0.0,1725
3272,3,0,66614.0,0.0,0.0,0.0,0.0,1992
3273,2,0,78105.0,49364.0,14.0,0.0,0.0,2070
3274,4,0,120860.0,2000.0,1.0,0.0,0.0,1761
3275,3,0,77382.0,4950.0,13.0,0.0,0.0,2256
3276,3,0,19290.0,0.0,0.0,0.0,0.0,2331
3277,3,0,50987.0,0.0,0.0,0.0,0.0,2259
3278,1,1,101290.0,33876.0,22.0,500.0,1.0,2291
3279,3,1,17377.0,500.0,1.0,0.0,0.0,2010
3280,6,0,11711.0,500.0,1.0,500.0,1.0,1922
3281,1,1,28712.0,1500.0,3.0,777.5,2.5,2256
3282,1,1,110839.0,17550.0,24.0,777.5,2.5,2272
3283,1,0,65633.0,3100.0,10.0,777.5,2.5,1791
3284,3,0,69106.0,17832.0,10.0,0.0,0.0,2007
3285,3,1,66009.0,0.0,0.0,0.0,0.0,1603
3286,3,0,16843.0,780.0,3.0,0.0,0.0,2112
3287,3,0,27071.0,2125.0,10.0,0.0,0.0,2059
3288,6,0,25807.0,550.0,3.0,550.0,2.5,1838
3289,4,0,132871.0,300.0,3.0,200.0,2.0,1719
3290,3,1,24065.0,29586.0,9.0,0.0,0.0,1045
3291,1,0,92533.0,2220.0,4.0,777.5,2.5,1905
3292,3,0,14513.0,50.0,2.0,0.0,0.0,1710
3293,2,0,162365.0,57626.25,15.0,0.0,0.0,1948
3294,3,1,4834.0,13441.0,17.0,0.0,0.0,1851
3295,3,0,21311.0,2000.0,9.0,0.0,0.0,1990
3296,3,0,49804.0,0.0,0.0,0.0,0.0,2157
3297,1,0,135567.0,3650.0,5.0,777.5,2.5,1967
3298,1,0,135374.0,23835.0,22.0,777.5,2.0,2294
3299,4,0,140914.0,0.0,0.0,0.0,0.0,1791
3300,3,0,6789.0,0.0,0.0,0.0,0.0,2237
3301,3,0,61893.0,0.0,0.0,0.0,0.0,2320
3302,3,1,83082.0,16207.0,13.0,250.0,1.0,2003
3303,3,0,16962.0,0.0,0.0,0.0,0.0,2206
3304,1,0,85955.0,34197.0,22.0,600.0,2.0,2046
3305,3,0,22215.0,2375.0,12.0,0.0,0.0,1857
3306,1,0,105898.0,4444.0,5.0,777.5,2.5,2332
3307,3,0,66807.0,23456.0,14.0,0.0,0.0,1575
3308,4,0,131366.0,1500.0,2.0,500.0,1.0,1999
3309,1,1,31929.0,3500.0,3.0,777.5,2.0,2019
3310,6,0,20540.0,5731.0,15.0,500.0,1.0,1970
3311,2,1,48131.0,57626.25,18.0,0.0,0.0,2161
3312,3,1,16346.0,5930.0,15.0,0.0,0.0,2108
3313,6,0,15540.0,209.0,3.0,104.0,1.0,1761
3314,3,1,17828.0,35099.0,14.0,0.0,0.0,2115
3315,0,0,203218.75,57626.25,27.0,150.0,2.5,2047
3316,1,0,66300.0,4750.0,6.0,777.5,2.5,1884
3317,3,0,28446.0,0.0,0.0,0.0,0.0,1920
3318,3,0,80906.0,23548.0,15.0,0.0,0.0,2140
3319,1,0,12153.0,1050.0,9.0,777.5,2.5,2041
3320,6,1,37569.0,3850.0,4.0,250.0,1.0,1597
3321,1,0,98151.0,38812.0,11.0,500.0,1.0,1976
3322,5,0,203218.75,7750.0,32.0,750.0,2.5,2102
3323,3,0,19881.0,2472.0,15.0,0.0,0.0,2186
3324,3,1,13490.0,0.0,0.0,0.0,0.0,2032
3325,3,0,46672.0,22404.0,22.0,0.0,0.0,2021
3326,1,1,119735.0,22432.0,17.0,777.5,2.0,1996
3327,3,0,18317.0,2375.0,12.0,0.0,0.0,2032
3328,3,0,26334.0,0.0,0.0,0.0,0.0,2258
3329,2,0,143441.0,57626.25,27.0,0.0,0.0,2238
3330,3,0,10697.0,1000.0,8.0,0.0,0.0,2111
3331,3,1,14072.0,20700.0,16.0,0.0,0.0,1949
3332,6,1,35661.0,600.0,3.0,500.0,2.0,1759
3333,3,0,54697.0,1625.0,6.0,0.0,0.0,1809
3334,3,0,18359.0,0.0,0.0,0.0,0.0,1748
3335,1,1,47764.0,23122.0,11.0,400.0,1.0,1872
3336,3,0,51169.0,13080.0,13.0,0.0,0.0,1809
3337,3,0,32099.0,10534.0,6.0,0.0,0.0,1929
3338,2,0,84148.0,57626.25,7.0,0.0,0.0,1054
3339,3,1,45137.0,2000.0,1.0,0.0,0.0,1319
3340,3,1,18179.0,5488.0,3.0,0.0,0.0,1877
3341,3,0,39566.0,23755.0,18.0,0.0,0.0,1763
3342,3,0,46809.0,125.0,1.0,0.0,0.0,1878
3343,3,0,41628.0,16771.0,12.0,0.0,0.0,1818
3344,3,0,20891.0,150.0,3.0,0.0,0.0,1920
3345,1,0,36513.0,825.0,3.0,725.0,2.0,1611
3346,2,0,116923.0,57626.25,38.0,0.0,0.0,1738
3347,3,0,7879.0,1815.0,5.0,0.0,0.0,1849
3348,3,0,40091.0,0.0,0.0,0.0,0.0,1803
3349,6,1,45842.0,8253.0,15.0,128.0,1.0,1805
3350,3,0,500.0,0.0,0.0,0.0,0.0,396
3351,3,0,43595.0,4375.0,14.0,0.0,0.0,1867
3352,1,1,29291.0,31357.0,32.0,777.5,2.5,1391
3353,3,0,63392.0,20553.0,17.0,0.0,0.0,1087
3354,3,1,19578.0,5208.0,11.0,0.0,0.0,1632
3355,3,0,10926.0,0.0,0.0,0.0,0.0,1851
3356,3,1,19839.0,36375.0,15.0,0.0,0.0,1535
3357,3,0,64594.0,9295.0,14.0,0.0,0.0,1869
3358,3,0,24580.0,255.0,3.0,0.0,0.0,1926
3359,3,0,20318.0,6990.0,13.0,0.0,0.0,1956
3360,3,0,24579.0,2100.0,10.0,0.0,0.0,1967
3361,3,0,71713.0,2135.0,4.0,0.0,0.0,1845
3362,5,0,73501.0,21014.0,26.0,777.5,2.5,1720
3363,6,0,61479.0,6050.0,4.0,50.0,1.0,1755
3364,3,0,21915.0,1875.0,8.0,0.0,0.0,1518
3365,3,0,16465.0,16165.0,5.0,0.0,0.0,1631
3366,2,1,61841.0,48700.0,38.0,0.0,0.0,1659
3367,6,0,23197.0,10587.0,13.0,150.0,1.0,1747
3368,3,0,26069.0,0.0,0.0,0.0,0.0,1278
3369,3,1,5690.0,11612.0,15.0,0.0,0.0,1549
3370,3,0,1000.0,0.0,0.0,0.0,0.0,1597
3371,3,0,14052.0,0.0,0.0,0.0,0.0,1808
3372,3,0,2143.0,0.0,0.0,0.0,0.0,1672
3373,3,0,18239.0,0.0,0.0,0.0,0.0,1683
3374,3,0,4892.0,0.0,0.0,0.0,0.0,1282
3375,3,1,34412.0,14734.0,13.0,0.0,0.0,1524
3376,3,0,34535.0,2719.0,12.0,0.0,0.0,1358
3377,6,1,23720.0,4000.0,3.0,500.0,1.0,1678
3378,3,0,11816.0,0.0,0.0,0.0,0.0,1596
3379,3,0,11218.0,3850.0,14.0,0.0,0.0,1604
3380,3,0,12568.0,350.0,3.0,0.0,0.0,1664
3381,1,0,13188.0,1500.0,3.0,777.5,2.5,1955
3382,3,0,39983.0,39983.0,11.0,0.0,0.0,1569
3383,3,0,28526.0,4167.0,15.0,0.0,0.0,1360
3384,3,0,68359.0,15803.0,17.0,0.0,0.0,1293
3385,3,0,22048.0,100.0,1.0,0.0,0.0,1702
3386,3,0,1866.0,1128.0,8.0,0.0,0.0,1782
3387,3,0,40408.0,9612.0,12.0,0.0,0.0,913
3388,3,0,20642.0,4977.0,13.0,0.0,0.0,1614
3389,6,0,66574.0,2500.0,6.0,400.0,2.5,1791
3390,3,0,18656.0,4752.0,11.0,0.0,0.0,968
3391,1,0,57374.0,2100.0,5.0,777.5,2.5,1440
3392,3,0,25898.0,7834.0,3.0,0.0,0.0,1588
3393,3,0,42481.0,24617.0,16.0,0.0,0.0,678
3394,1,0,62492.0,3725.0,11.0,777.5,2.5,1536
3395,3,0,4431.0,0.0,0.0,0.0,0.0,1582
3396,3,1,25090.0,25860.0,9.0,0.0,0.0,1786
3397,2,0,95728.0,56111.0,14.0,0.0,0.0,1372
3398,3,0,11631.0,3289.0,22.0,0.0,0.0,1157
3399,1,1,54039.0,5250.0,22.0,777.5,2.5,1709
3400,3,0,5625.0,2350.0,12.0,0.0,0.0,1270
3401,6,1,22966.0,3950.0,8.0,450.0,2.5,1443
3402,3,0,5544.0,350.0,3.0,0.0,0.0,1713
3403,1,1,37171.0,3450.0,5.0,777.5,2.5,1341
3404,1,0,40425.0,3300.0,8.0,777.5,2.5,1753
3405,3,1,9805.0,4403.0,11.0,0.0,0.0,1559
3406,3,0,29417.0,16011.0,3.0,0.0,0.0,1582
3407,3,0,37093.0,4250.0,13.0,0.0,0.0,1810
3408,2,0,21461.0,4010.0,26.0,0.0,0.0,1509
3409,3,0,21950.0,5739.0,16.0,0.0,0.0,1668
3410,3,0,14233.0,160.0,3.0,0.0,0.0,1687
3411,2,0,105737.0,57626.25,13.0,0.0,0.0,1705
3412,3,0,22551.0,0.0,0.0,0.0,0.0,1794
3413,3,0,35474.0,15086.0,6.0,0.0,0.0,1479
3414,6,0,21854.0,500.0,1.0,500.0,1.0,1100
3415,3,0,50386.0,2750.0,8.0,0.0,0.0,1721
3416,3,0,28502.0,2375.0,12.0,0.0,0.0,1732
3417,0,1,203218.75,37766.0,28.0,777.5,2.5,890
3418,3,0,20516.0,3500.0,20.0,0.0,0.0,1429
3419,3,0,97391.0,26299.0,8.0,0.0,0.0,1607
3420,3,0,29253.0,7625.0,5.0,0.0,0.0,1630
3421,4,0,139982.0,14500.0,6.0,0.0,0.0,1430
3422,1,0,68192.0,1300.0,9.0,777.5,2.5,1640
3423,1,0,21615.0,5043.0,13.0,777.5,2.0,1069
3424,1,1,36829.0,42497.0,19.0,777.5,1.0,1015
3425,2,0,152178.0,39760.0,15.0,248.0,1.0,1073
3426,3,0,17397.0,1750.0,7.0,0.0,0.0,1215
3427,6,0,45006.0,1400.0,6.0,300.0,2.5,925
3428,1,0,4289.0,2350.0,4.0,750.0,2.0,1083
3429,0,1,133351.0,57626.25,38.0,777.5,2.5,1529
3430,3,0,42093.0,1831.0,4.0,0.0,0.0,1526
3431,3,0,74331.0,15779.0,14.0,0.0,0.0,1514
3432,1,0,120462.0,10500.0,9.0,750.0,2.0,1503
3433,3,0,14243.0,6654.0,17.0,0.0,0.0,1487
3434,3,0,6803.0,1644.0,11.0,0.0,0.0,1296
3435,3,0,8885.0,1500.0,5.0,0.0,0.0,1386
3436,3,0,38761.0,9015.0,12.0,0.0,0.0,1533
3437,3,0,5500.0,0.0,0.0,0.0,0.0,989
3438,1,0,76660.0,38807.0,24.0,777.5,1.0,1193
3439,3,0,30463.0,4619.0,9.0,0.0,0.0,1275
3440,3,0,6914.0,0.0,0.0,0.0,0.0,812
3441,3,0,67495.0,8620.0,8.0,0.0,0.0,1302
3442,3,0,15339.0,1375.0,4.0,0.0,0.0,628
3443,6,0,5745.0,400.0,4.0,400.0,2.5,1067
3444,2,0,81155.0,49904.0,38.0,0.0,0.0,1276
3445,3,0,45432.0,12833.0,15.0,0.0,0.0,1322
3446,3,0,39386.0,18722.0,7.0,0.0,0.0,1359
3447,1,1,69647.0,45175.0,20.0,777.5,2.5,854
3448,3,0,25849.0,0.0,0.0,0.0,0.0,996
3449,3,0,3625.0,0.0,0.0,0.0,0.0,1369
3450,1,1,4057.0,23050.0,11.0,777.5,2.5,1135
3451,3,0,30273.0,1720.0,8.0,0.0,0.0,1117
3452,3,1,24750.0,0.0,0.0,0.0,0.0,968
3453,3,0,12471.0,0.0,0.0,0.0,0.0,666
3454,3,0,2000.0,0.0,0.0,0.0,0.0,1479
3455,3,0,2827.0,0.0,0.0,0.0,0.0,1375
3456,3,0,63121.0,16634.0,16.0,150.0,1.0,1349
3457,3,0,19694.0,2125.0,10.0,0.0,0.0,1436
3458,3,0,11571.0,0.0,0.0,0.0,0.0,1116
3459,3,0,26933.0,750.0,6.0,0.0,0.0,1299
3460,3,0,1456.0,500.0,1.0,0.0,0.0,1130
3461,6,1,16188.0,3726.0,7.0,300.0,2.5,900
3462,3,1,12088.0,27292.0,17.0,100.0,1.0,1298
3463,1,1,119214.0,19633.0,23.0,777.5,2.5,1041
3464,6,0,66956.0,4520.0,5.0,777.5,1.0,1342
3465,3,0,4360.0,2000.0,9.0,0.0,0.0,1355
3466,3,0,7056.0,0.0,0.0,0.0,0.0,1057
3467,3,1,32934.0,500.0,1.0,0.0,0.0,858
3468,6,0,6551.0,300.0,3.0,300.0,2.5,1117
3469,3,0,24915.0,265.0,3.0,0.0,0.0,1184
3470,1,0,10100.0,4400.0,12.0,777.5,2.5,1032
3471,3,0,20691.0,16448.0,6.0,0.0,0.0,1227
3472,3,0,11676.0,1000.0,1.0,0.0,0.0,1158
3473,3,0,31504.0,7358.0,2.0,0.0,0.0,1022
3474,3,0,12093.0,1605.0,4.0,0.0,0.0,1411
3475,3,0,44353.0,2500.0,1.0,0.0,0.0,138
3476,3,0,35557.0,350.0,3.0,0.0,0.0,1135
3477,6,1,38465.0,10550.0,3.0,550.0,2.0,1580
3478,3,0,3258.0,0.0,0.0,0.0,0.0,106
3479,6,0,31224.0,1150.0,7.0,650.0,2.5,1508
3480,1,0,93191.0,10463.0,17.0,777.5,2.5,1539
3481,3,0,20010.0,0.0,0.0,0.0,0.0,1302
3482,3,0,37866.0,9200.0,18.0,0.0,0.0,1230
3483,3,0,65664.0,11899.0,5.0,0.0,0.0,1121
3484,3,1,59967.0,10000.0,4.0,0.0,0.0,959
3485,0,1,12134.0,57626.25,25.0,777.5,2.5,974
3486,3,0,19892.0,3505.0,13.0,0.0,0.0,1240
3487,3,0,38292.0,12487.0,13.0,250.0,2.0,531
3488,3,0,68224.0,28916.0,16.0,0.0,0.0,1258
3489,1,0,103645.0,3450.0,3.0,777.5,2.0,1374
3490,2,0,189077.0,54353.0,27.0,100.0,1.0,542
3491,3,0,3246.0,0.0,0.0,0.0,0.0,1401
3492,3,0,33323.0,0.0,0.0,0.0,0.0,1405
3493,4,1,114719.0,0.0,0.0,0.0,0.0,1136
3494,3,0,60319.0,22051.0,19.0,50.0,1.0,817
3495,3,0,25705.0,0.0,0.0,0.0,0.0,1180
3496,3,0,52475.0,14447.0,13.0,0.0,0.0,962
3497,2,0,151265.0,57626.25,13.0,0.0,0.0,1213
3498,3,1,960.0,6000.0,1.0,0.0,0.0,1262
3499,3,0,17036.0,0.0,0.0,0.0,0.0,1210
3500,3,0,34458.0,1883.0,8.0,0.0,0.0,843
3501,2,1,177785.0,57626.25,15.0,0.0,0.0,1251
3502,6,0,13125.0,550.0,4.0,550.0,2.5,268
3503,3,0,14494.0,500.0,1.0,0.0,0.0,575
3504,3,0,13460.0,0.0,0.0,0.0,0.0,271
3505,3,0,9216.0,340.0,3.0,0.0,0.0,1466
3506,3,0,22840.0,0.0,0.0,0.0,0.0,773
3507,2,1,22289.0,18105.0,34.0,189.0,1.0,1501
3508,1,1,9389.0,4195.0,5.0,695.0,2.0,1509
3509,2,0,26375.0,7875.0,38.0,0.0,0.0,1431
3510,3,0,3625.0,2000.0,9.0,0.0,0.0,1431
3511,2,0,16200.0,5375.0,28.0,0.0,0.0,1407
3512,2,0,40465.0,6540.0,28.0,0.0,0.0,1408
3513,3,0,1000.0,375.0,3.0,0.0,0.0,1382
3514,3,0,4750.0,1875.0,8.0,0.0,0.0,1416
3515,3,0,74280.0,23735.0,18.0,0.0,0.0,1425
3516,3,0,1250.0,625.0,5.0,0.0,0.0,1071
3517,0,0,60014.0,45105.0,32.0,500.0,2.0,669
3518,2,0,12250.0,4875.0,32.0,0.0,0.0,1346
3519,3,0,8250.0,3000.0,17.0,0.0,0.0,915
3520,2,0,15732.0,6875.0,33.0,0.0,0.0,666
3521,3,0,9300.0,3250.0,18.0,0.0,0.0,1396
3522,3,0,9500.0,3125.0,18.0,0.0,0.0,1415
3523,3,0,3750.0,1500.0,5.0,0.0,0.0,1397
3524,2,0,12350.0,4125.0,26.0,0.0,0.0,1314
3525,3,0,13623.0,2625.0,14.0,0.0,0.0,1330
3526,3,0,10824.0,3375.0,19.0,0.0,0.0,867
3527,3,0,1250.0,1250.0,3.0,0.0,0.0,679
3528,3,0,17215.0,1750.0,7.0,0.0,0.0,1423
3529,2,0,16825.0,4250.0,27.0,0.0,0.0,1431
3530,3,0,2125.0,875.0,7.0,0.0,0.0,1396
3531,2,0,9175.0,4000.0,25.0,0.0,0.0,1428
3532,3,0,23717.0,3375.0,19.0,0.0,0.0,1404
3533,2,0,18750.0,7000.0,38.0,0.0,0.0,1036
3534,3,0,6125.0,2750.0,8.0,0.0,0.0,144
3535,3,0,4399.0,750.0,6.0,0.0,0.0,1369
