,clust,Total Revenue,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Long Distance Charges
4974,0,546.9,Q3,No,0.0,6,Offer E,Yes,18.65,No,Fiber Optic,18.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.1,435.0,111.89999999999999
4975,2,209.55,Q3,No,0.0,9,Offer E,Yes,2.6,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.25,186.15,23.400000000000002
4976,3,597.85,Q3,Yes,7.5,8,Offer E,Yes,19.0,No,Cable,8.0,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,54.75,445.85,152.0
4977,0,1044.48,Q3,No,0.0,12,None,Yes,11.04,No,Fiber Optic,16.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.45,912.0,132.48
4978,4,5042.3099999999995,Q3,Yes,7.0,43,None,Yes,33.97,Yes,DSL,63.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,80.2,3581.6,1460.71
4979,4,5301.93,Q3,No,0.0,42,None,Yes,25.69,Yes,Fiber Optic,13.0,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.3,4222.95,1078.98
4980,1,7717.99,Q3,No,0.0,66,Offer A,Yes,27.09,Yes,Fiber Optic,51.0,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,90.95,5930.05,1787.94
4981,2,45.989999999999995,Q3,No,0.0,1,Offer E,Yes,25.99,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.0,20.0,25.99
4982,0,953.25,Q3,No,0.0,10,None,Yes,15.6,Yes,Fiber Optic,22.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,79.85,797.25,156.0
4983,2,85.09,Q3,Yes,5.0,3,None,Yes,10.13,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.3,54.7,30.39
4984,2,2075.05,Q3,No,0.0,50,None,Yes,21.72,No,None,0.0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.15,989.05,1086.0
4985,3,85.65,Q3,Yes,1.0,1,None,Yes,41.1,No,DSL,18.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,44.55,44.55,41.1
4986,3,127.03999999999999,Q3,No,0.0,2,None,Yes,19.87,No,DSL,19.0,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,54.45,87.3,39.74
4987,2,1163.98,Q3,No,0.0,17,None,Yes,47.79,No,None,0.0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19.65,351.55,812.43
4988,1,8849.56,Q3,Yes,7.5,69,Offer A,Yes,22.49,Yes,Fiber Optic,11.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,105.0,7297.75,1551.81
4989,1,9733.22,Q3,Yes,4.0,72,Offer A,Yes,47.66,Yes,DSL,19.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,88.7,6301.7,2871.9325
4990,2,2556.83,Q3,No,0.0,53,None,Yes,28.46,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.25,1048.45,1508.38
4991,1,8548.349999999999,Q3,Yes,6.0,58,None,Yes,37.15,Yes,Fiber Optic,7.0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,109.1,6393.65,2154.7
4992,3,1489.3,Q3,No,0.0,46,None,No,0.0,No,Cable,19.0,Yes,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,30.75,1489.3,0.0
4993,4,766.49,Q3,Yes,7.0,6,None,Yes,41.29,Yes,Fiber Optic,19.0,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,94.05,518.75,247.74
4994,1,8615.07,Q3,Yes,2.0,72,Offer A,Yes,39.61,Yes,DSL,63.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,78.85,5763.15,2851.92
4995,3,322.62,Q3,No,0.0,4,None,Yes,21.03,No,DSL,3.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,55.3,238.5,84.12
4996,2,1544.94,Q3,Yes,3.0,52,None,Yes,9.87,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.35,1031.7,513.24
4997,2,617.2,Q3,Yes,3.0,10,None,Yes,36.37,Yes,None,0.0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.35,253.5,363.7
4998,2,126.8,Q3,No,0.0,2,None,Yes,46.0,No,None,0.0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.45,34.8,92.0
4999,2,4482.849999999999,Q3,Yes,7.0,65,Offer B,Yes,48.66,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.35,1319.95,2871.9325
5000,4,5248.8,Q3,Yes,7.5,51,Offer B,Yes,25.45,Yes,DSL,4.0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,78.65,3950.85,1297.95
5001,3,1049.29,Q3,No,0.0,12,None,Yes,18.52,Yes,DSL,53.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,74.75,827.05,222.24
5002,2,640.78,Q3,Yes,1.0,24,Offer C,Yes,4.47,No,None,0.0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.9,533.5,107.28
5003,3,6334.37,Q3,Yes,1.0,64,Offer B,Yes,40.28,Yes,DSL,52.0,No,No,Yes,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,58.35,3756.45,2577.92
5004,4,3267.1099999999997,Q3,No,0.0,26,Offer C,Yes,25.66,Yes,Fiber Optic,3.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.5,2599.95,667.16
5005,2,852.8,Q3,Yes,3.0,15,None,Yes,37.9,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.05,284.3,568.5
5006,4,2959.8900000000003,Q3,Yes,1.0,27,Offer C,Yes,18.42,Yes,Fiber Optic,26.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,95.0,2462.55,497.34000000000003
5007,3,452.47,Q3,No,0.0,8,Offer E,Yes,5.09,No,DSL,51.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.45,411.75,40.72
5008,2,389.6,Q3,No,0.0,10,Offer D,Yes,19.1,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.0,198.6,191.0
5009,3,162.26,Q3,No,0.0,2,Offer E,Yes,29.28,No,Cable,4.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,49.2,103.7,58.56
5010,1,6146.79,Q3,Yes,1.0,51,Offer B,Yes,40.34,No,DSL,9.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,83.25,4089.45,2057.34
5011,2,1983.3799999999999,Q3,Yes,1.0,46,Offer B,Yes,24.33,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.25,864.2,1119.1799999999998
5012,2,33.5,Q3,No,0.0,1,Offer E,Yes,13.85,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.65,19.65,13.85
5013,0,5140.0,Q3,No,0.0,46,Offer B,Yes,41.1,Yes,Fiber Optic,26.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,72.8,3249.4,1890.6000000000001
5014,4,7134.3,Q3,Yes,4.0,50,Offer B,Yes,34.57,Yes,Fiber Optic,13.0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,109.65,5405.8,1728.5
5015,3,3475.63,Q3,Yes,7.5,53,Offer B,Yes,2.11,No,DSL,19.0,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Credit Card,65.0,3363.8,111.83
5016,4,7883.67,Q3,Yes,7.5,61,Offer B,Yes,12.32,Yes,Fiber Optic,7.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,114.1,7132.15,751.52
5017,2,306.15000000000003,Q3,No,0.0,5,Offer E,Yes,42.52,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.65,93.55,212.60000000000002
5018,4,5867.5599999999995,Q3,No,0.0,47,Offer B,Yes,36.78,No,DSL,25.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,86.95,4138.9,1728.66
5019,4,7224.85,Q3,No,0.0,54,Offer B,Yes,37.65,Yes,Fiber Optic,30.0,No,Yes,Yes,No,Yes,No,No,No,One Year,Yes,Bank Withdrawal,94.75,5121.75,2033.1
5020,3,566.1,Q3,No,0.0,19,Offer D,No,0.0,No,DSL,59.0,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,25.35,566.1,0.0
5021,4,2779.78,Q3,No,0.0,26,Offer C,Yes,2.48,No,Fiber Optic,19.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,105.45,2715.3,64.48
5022,2,2435.15,Q3,Yes,7.5,70,Offer A,Yes,9.33,Yes,None,0.0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.4,1782.05,653.1
5023,4,1914.37,Q3,Yes,2.0,17,Offer D,Yes,10.11,Yes,Fiber Optic,2.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,102.55,1742.5,171.87
5024,2,56.95,Q3,No,0.0,1,Offer E,Yes,32.95,Yes,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,24.0,24.0,32.95
5025,2,1216.07,Q3,Yes,4.0,19,Offer D,Yes,38.43,Yes,None,0.0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.6,485.9,730.17
5026,1,2845.79,Q3,Yes,6.0,26,Offer C,Yes,34.12,No,DSL,58.0,No,Yes,Yes,No,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,73.5,1905.7,887.1199999999999
5027,4,6769.65,Q3,Yes,7.5,50,Offer B,Yes,38.29,Yes,Fiber Optic,16.0,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,98.25,4858.7,1914.5
5028,1,3698.03,Q3,Yes,7.5,68,Offer A,No,0.0,No,DSL,11.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,54.4,3723.65,0.0
5029,4,1351.16,Q3,Yes,7.5,9,Offer E,Yes,44.37,No,Fiber Optic,57.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,103.1,970.45,399.33
5030,3,1772.61,Q3,Yes,7.0,51,Offer B,No,0.0,No,Cable,27.0,Yes,No,No,Yes,No,No,Yes,Yes,Two Year,No,Bank Withdrawal,34.2,1782.0,0.0
5031,3,766.37,Q3,No,0.0,9,None,Yes,40.73,No,DSL,29.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,43.75,405.7,366.57
5032,4,3036.1799999999994,Q3,No,0.0,22,Offer D,Yes,28.42,Yes,Fiber Optic,63.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.65,2415.95,625.24
5033,1,10237.91,Q3,Yes,5.0,71,Offer A,Yes,26.38,Yes,Fiber Optic,18.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,116.05,8297.5,1872.98
5034,4,2995.13,Q3,Yes,2.0,26,Offer C,Yes,36.71,Yes,DSL,57.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,82.0,2083.1,954.46
5035,1,7561.780000000001,Q3,Yes,2.0,71,Offer A,Yes,40.63,Yes,DSL,63.0,Yes,Yes,No,Yes,No,No,Yes,Yes,Two Year,No,Bank Withdrawal,65.15,4681.75,2871.9325
5036,3,351.28,Q3,No,0.0,4,Offer E,Yes,43.77,No,DSL,41.0,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,44.8,176.2,175.08
5037,0,1152.71,Q3,No,0.0,12,Offer D,Yes,14.42,Yes,Fiber Optic,14.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.8,1001.2,173.04
5038,4,1907.0700000000002,Q3,Yes,7.5,18,Offer D,Yes,18.55,Yes,Fiber Optic,59.0,No,No,No,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,88.85,1594.75,333.90000000000003
5039,0,189.72,Q3,No,0.0,3,Offer E,Yes,1.64,Yes,Fiber Optic,8.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.95,212.4,4.92
5040,2,809.76,Q3,No,0.0,13,Offer D,Yes,45.03,No,None,0.0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.3,259.65,585.39
5041,3,3225.3199999999997,Q3,Yes,1.0,42,Offer B,Yes,20.65,Yes,DSL,25.0,Yes,No,No,No,No,No,No,Yes,One Year,No,Credit Card,56.1,2386.85,867.3
5042,2,718.77,Q3,No,0.0,17,Offer D,Yes,22.26,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.7,340.35,378.42
5043,1,8039.200000000001,Q3,Yes,1.0,68,Offer A,Yes,1.29,Yes,Fiber Optic,27.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,118.6,7990.05,87.72
5044,2,3482.3599999999997,Q3,Yes,1.0,56,Offer B,Yes,37.67,Yes,None,0.0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.15,1402.25,2109.52
5045,2,2422.86,Q3,Yes,1.0,38,Offer C,Yes,44.32,No,None,0.0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.3,749.35,1684.16
5046,1,11033.899999999998,Q3,Yes,1.0,72,Offer A,Yes,36.82,Yes,Fiber Optic,10.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,115.5,8425.15,2651.04
5047,2,2833.2,Q3,No,0.0,48,Offer B,Yes,34.96,Yes,None,0.0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,25.05,1171.5,1678.08
5048,2,1348.9499999999998,Q3,Yes,1.0,35,Offer C,Yes,18.29,No,None,0.0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.65,708.8,640.15
5049,1,8985.11,Q3,Yes,1.0,67,Offer A,Yes,21.71,Yes,Fiber Optic,30.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,111.3,7567.2,1454.5700000000002
5050,3,29.9,Q3,No,0.0,1,None,No,0.0,No,DSL,24.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,29.9,29.9,0.0
5051,0,7006.780000000001,Q3,No,0.0,53,Offer B,Yes,49.21,No,Fiber Optic,29.0,No,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,80.6,4348.1,2608.13
5052,2,2104.1899999999996,Q3,Yes,1.0,34,Offer C,Yes,44.54,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.8,635.9,1514.36
5053,0,1834.21,Q3,No,0.0,19,Offer D,Yes,9.55,No,Fiber Optic,6.0,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,No,Credit Card,89.95,1682.4,181.45000000000002
5054,2,385.15000000000003,Q3,No,0.0,11,Offer D,Yes,17.12,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.55,223.15,188.32000000000002
5055,1,9346.4,Q3,Yes,1.0,60,Offer B,Yes,43.33,Yes,Fiber Optic,28.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,115.25,6758.45,2599.7999999999997
5056,2,2845.88,Q3,Yes,1.0,72,None,Yes,13.72,Yes,None,0.0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.8,1874.3,987.84
5057,2,2643.76,Q3,No,0.0,39,Offer C,Yes,48.02,No,None,0.0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.9,791.15,1872.7800000000002
5058,4,6385.85,Q3,Yes,1.0,59,None,Yes,29.6,No,Fiber Optic,12.0,Yes,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,81.25,4639.45,1746.4
5059,0,202.10000000000002,Q3,Yes,6.0,2,Offer E,Yes,29.1,No,Fiber Optic,19.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,69.95,143.9,58.2
5060,0,6651.25,Q3,No,0.0,71,None,Yes,6.75,Yes,Fiber Optic,15.0,No,No,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,86.4,6172.0,479.25
5061,3,1750.0600000000002,Q3,Yes,6.0,24,None,Yes,9.3,Yes,DSL,27.0,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,66.3,1559.45,223.20000000000002
5062,3,4212.6900000000005,Q3,Yes,4.0,37,None,Yes,42.45,Yes,DSL,23.0,No,Yes,No,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,72.1,2658.4,1570.65
5063,3,511.02,Q3,No,0.0,11,Offer D,No,0.0,No,DSL,22.0,No,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,34.7,383.55,0.0
5064,4,2271.58,Q3,Yes,7.5,18,Offer D,Yes,29.6,No,Fiber Optic,7.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,95.95,1745.5,532.8000000000001
5065,3,4025.13,Q3,Yes,7.5,50,None,Yes,36.61,No,DSL,41.0,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,44.8,2230.85,1830.5
5066,4,7464.360000000001,Q3,Yes,7.0,67,None,Yes,3.3,Yes,Fiber Optic,19.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,109.4,7281.6,221.1
5067,3,1868.1200000000001,Q3,Yes,7.5,25,None,Yes,2.34,No,DSL,63.0,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,71.05,1837.7,58.5
5068,2,404.71,Q3,No,0.0,9,Offer E,Yes,24.89,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.7,180.7,224.01
5069,3,423.49,Q3,No,0.0,10,Offer D,No,0.0,No,DSL,57.0,Yes,Yes,No,Yes,No,No,No,No,One Year,No,Credit Card,40.25,411.45,0.0
5070,2,4158.76,Q3,No,0.0,70,None,Yes,40.91,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.85,1328.35,2863.7
5071,3,867.74,Q3,No,0.0,9,Offer E,Yes,32.31,No,Cable,24.0,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,68.25,576.95,290.79
5072,2,73.65,Q3,No,0.0,4,Offer E,Yes,1.3,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.15,68.45,5.2
5073,3,196.97,Q3,No,0.0,2,Offer E,Yes,36.96,No,DSL,24.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.95,123.05,73.92
5074,3,468.35,Q3,No,0.0,19,Offer D,No,0.0,No,DSL,6.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,25.15,468.35,0.0
5075,2,523.51,Q3,No,0.0,7,Offer E,Yes,49.83,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.25,174.7,348.81
5076,2,285.3,Q3,Yes,7.5,9,None,Yes,12.55,No,None,0.0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.25,172.35,112.95
5077,3,424.54999999999995,Q3,No,0.0,5,None,Yes,24.83,No,DSL,26.0,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,55.8,300.4,124.14999999999999
5078,4,5694.32,Q3,Yes,4.0,56,None,Yes,12.97,No,Fiber Optic,28.0,No,No,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,88.9,4968.0,726.32
5079,3,1307.88,Q3,No,0.0,18,Offer D,Yes,17.51,Yes,DSL,30.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,57.65,992.7,315.18
5080,1,8291.0,Q3,Yes,1.0,70,None,Yes,39.35,Yes,DSL,2.0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,79.15,5536.5,2754.5
5081,1,8530.2,Q3,No,0.0,72,None,Yes,10.05,Yes,Fiber Optic,63.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,108.05,7806.6,723.6
5082,3,1352.4,Q3,Yes,3.0,29,None,No,0.0,No,DSL,15.0,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,45.9,1332.4,0.0
5083,4,6468.11,Q3,Yes,4.0,63,None,Yes,2.72,Yes,Fiber Optic,22.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,102.6,6296.75,171.36
5084,3,4217.8,Q3,No,0.0,59,None,Yes,9.7,No,DSL,6.0,No,No,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,61.35,3645.5,572.3
5085,0,306.34999999999997,Q3,No,0.0,3,None,Yes,48.3,No,Cable,42.0,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,57.55,161.45,144.89999999999998
5086,3,226.95,Q3,No,0.0,8,None,No,0.0,No,DSL,2.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,29.25,226.95,0.0
5087,2,3684.9700000000003,Q3,No,0.0,68,None,Yes,32.99,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.6,1441.65,2243.32
5088,1,8470.78,Q3,Yes,3.0,68,None,Yes,14.11,Yes,Fiber Optic,57.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,111.75,7511.3,959.48
5089,1,10939.48,Q3,Yes,4.0,72,None,Yes,41.94,Yes,Fiber Optic,63.0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,107.7,7919.8,2871.9325
5090,2,2041.52,Q3,Yes,1.0,32,None,Yes,45.26,No,None,0.0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.3,593.2,1448.32
5091,2,4824.93,Q3,Yes,1.0,72,None,Yes,47.24,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.05,1423.65,2871.9325
5092,0,81.4,Q3,Yes,7.5,1,None,Yes,11.45,No,Fiber Optic,14.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,69.95,69.95,11.45
5093,3,4651.25,Q3,Yes,7.5,42,None,Yes,44.95,No,DSL,63.0,Yes,No,No,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,63.7,2763.35,1887.9
5094,3,3171.1000000000004,Q3,No,0.0,45,None,Yes,19.39,No,DSL,16.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.9,2298.55,872.5500000000001
5095,3,2740.55,Q3,Yes,7.5,43,None,No,0.0,No,DSL,10.0,Yes,No,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Credit Card,60.4,2640.55,0.0
5096,4,3254.42,Q3,Yes,6.0,37,None,Yes,9.26,Yes,DSL,28.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,79.25,2911.8,342.62
5097,1,6906.04,Q3,Yes,7.5,63,None,Yes,3.18,No,Fiber Optic,15.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,110.1,6705.7,200.34
5098,0,253.82,Q3,No,0.0,3,None,Yes,5.39,No,Fiber Optic,10.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,90.7,237.65,16.169999999999998
5099,2,4216.65,Q3,Yes,5.0,66,None,Yes,38.55,Yes,None,0.0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,25.3,1672.35,2544.2999999999997
5100,2,2001.79,Q3,No,0.0,71,None,Yes,4.89,Yes,None,0.0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.35,1654.6,347.19
5101,2,4422.49,Q3,Yes,4.0,72,None,Yes,35.62,Yes,None,0.0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,25.1,1857.85,2564.64
5102,1,8836.55,Q3,Yes,5.0,66,None,Yes,36.55,Yes,Fiber Optic,20.0,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,96.6,6424.25,2412.2999999999997
5103,4,5898.45,Q3,No,0.0,51,None,Yes,34.75,Yes,Cable,59.0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,81.15,4126.2,1772.25
5104,3,330.8,Q3,No,0.0,8,None,No,0.0,No,DSL,51.0,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,38.5,330.8,0.0
5105,0,1726.65,Q3,No,0.0,14,Offer D,Yes,27.8,No,Fiber Optic,17.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,92.9,1337.45,389.2
5106,1,7176.15,Q3,No,0.0,70,None,Yes,16.93,Yes,DSL,10.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,84.7,5991.05,1185.1
5107,3,6154.0,Q3,No,0.0,70,None,Yes,16.75,Yes,DSL,57.0,Yes,Yes,No,Yes,No,No,No,No,Two Year,No,Bank Withdrawal,66.0,4891.5,1172.5
5108,2,1627.29,Q3,No,0.0,24,None,Yes,47.51,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.75,487.05,1140.24
5109,3,4319.57,Q3,Yes,1.0,69,None,Yes,2.73,No,DSL,63.0,No,Yes,No,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,61.45,4131.2,188.37
5110,3,3096.21,Q3,Yes,7.0,42,None,Yes,18.93,No,DSL,63.0,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,54.5,2301.15,795.06
5111,1,5237.25,Q3,Yes,2.0,45,None,Yes,7.48,Yes,Fiber Optic,27.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,109.75,4900.65,336.6
5112,1,6397.05,Q3,Yes,6.0,72,None,Yes,9.3,Yes,DSL,12.0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,80.85,5727.45,669.6
